Subject	Experiment	Condition_1possible_2impossible	Coplayer_cost	Efficiency	Reciprocity	Whether_Reject	Pain_reduction	Second_order_belief	Perceived_care	Obligation	Guilt	Gratitude
1236	2	1	12	1	15	0	9.6	15	81.97	21.69	0	85.14
1236	2	1	12	1.5	15.98	0	14.4	13.48	73.79	18.77	0	93.68
1236	2	1	16	0.5	17.99	0	6.4	20	62.81	49.39	0	63.67
1236	2	1	16	1	20	0	12.8	20	79.53	15.35	4.62	91
1236	2	1	16	1.5	20	0	16	20	86.97	26.33	0	100
1236	2	1	20	0.5	20	0	8	20	89.53	50.12	0	72.21
1236	2	1	20	1	22.02	0	16	20	100	49.15	0	100
1236	2	0	4	0.5	5	0	1.6	0	53.54	0	0	69.03
1236	2	0	4	1	5	0	3.2	0	59.15	0	0	61.47
1236	2	0	4	1.5	3.96	0	4.8	0	68.18	0	0	48.78
1236	2	0	8	0.5	10	1	3.2	0	75.87	0	2.18	67.33
1236	2	0	8	1	5	0	6.4	2.5	71.23	0	0	69.77
1236	2	0	8	1.5	10	0	9.6	0	82.21	0	0	83.19
1236	2	0	12	0.5	10	0	4.8	0	78.55	0	0	78.06
1236	2	0	12	1	15	0	9.6	0	77.57	0	4.99	84.16
1236	2	0	12	1.5	15	0	14.4	0	82.45	0	29.51	100
1236	2	0	16	0.5	20	0	6.4	0	88.31	0	10.97	91.73
1236	2	0	16	1	20	0	12.8	10	88.56	2.31	31.21	84.65
1236	2	0	16	1.5	20	0	16	0	100	0	0	100
1236	2	0	20	0.5	20	0	8	0	100	0	0	100
1236	2	0	20	1	25	0	16	0	100	0	0	100
1237	2	1	4	0.5	12.5	0	1.6	6.25	25.78	0	0	27.6
1237	2	1	4	1	4.23	0	3.2	4	31.64	26.43	0	50
1237	2	1	4	1.5	4.04	0	4.8	1.99	23.7	11.33	0	72.92
1237	2	1	8	0.5	9.96	0	3.2	7.91	85.42	17.19	5.21	92.45
1237	2	1	8	1	8.01	1	6.4	8.07	82.68	11.85	0	94.53
1237	2	1	8	1.5	5.53	1	9.6	4.04	54.04	14.71	10.29	23.18
1237	2	1	12	0.5	24.02	0	4.8	5.86	55.86	51.69	8.2	93.75
1237	2	1	12	1	8.46	0	9.6	12.08	85.03	20.57	7.03	93.23
1237	2	1	12	1.5	12.5	1	14.4	6.05	61.59	29.43	6.25	52.6
1237	2	1	16	0.5	17.77	0	6.4	8.14	87.5	33.72	5.08	85.42
1237	2	1	16	1	16.93	1	12.8	20.54	95.57	9.9	3.39	100
1237	2	1	16	1.5	7.94	0	16	22.49	58.2	15.76	4.17	50
1237	2	1	20	0.5	7.62	1	8	10.51	100	37.24	7.29	100
1237	2	1	20	1	19.99	0	16	9.99	76.95	25.13	1.3	52.34
1237	2	0	4	0.5	8.98	0	1.6	0	31.12	11.59	0	50
1237	2	0	4	1	4.04	0	3.2	1.99	17.45	16.28	0	31.51
1237	2	0	4	1.5	0	1	4.8	1.99	44.01	12.76	0	91.15
1237	2	0	8	0.5	16.47	1	3.2	0	72.79	26.17	5.99	90.36
1237	2	0	8	1	8.01	0	6.4	4	84.24	21.74	29.43	94.01
1237	2	0	8	1.5	3.84	1	9.6	0	79.04	22.79	16.28	75
1237	2	0	12	0.5	19.4	0	4.8	10.29	78.52	22.92	0.13	72.66
1237	2	0	12	1	10.81	0	9.6	0	95.57	19.14	10.55	88.02
1237	2	0	12	1.5	24.09	0	14.4	0	91.15	25.78	6.12	97.92
1237	2	0	16	0.5	16.28	0	6.4	0	100	26.95	16.93	100
1237	2	0	16	1	25	0	12.8	0	95.05	29.43	50.52	100
1237	2	0	16	1.5	8.27	0	16	0	93.75	19.53	5.08	92.45
1237	2	0	20	0.5	19.86	0	8	0	100	5.21	2.86	100
1237	2	0	20	1	20.83	0	16	0	100	41.41	46.61	100
1238	2	1	4	0.5	0.73	0	1.6	0.26	3.13	4.69	4.06	4.58
1238	2	1	4	1	0	0	3.2	3.75	10.31	8.33	8.85	4.58
1238	2	1	4	1.5	0.52	0	4.8	0	13.75	21.88	13.96	17.08
1238	2	1	8	0.5	1.51	0	3.2	2.37	28.85	31.98	39.06	28.13
1238	2	1	8	1	1.41	0	6.4	2.6	30.63	30.83	27.92	16.04
1238	2	1	8	1.5	1.51	0	9.6	2.37	32.81	28.44	34.69	27.71
1238	2	1	12	0.5	1.98	0	4.8	6.46	62.08	54.27	60.31	61.67
1238	2	1	12	1	2.03	0	9.6	5.39	63.65	61.56	66.35	64.79
1238	2	1	12	1.5	2.6	0	14.4	3.78	59.27	59.69	59.79	58.13
1238	2	1	16	0.5	3.13	0	6.4	8.83	77.19	70	75.94	78.33
1238	2	1	16	1	3.33	0	12.8	8.72	74.06	71.25	72.19	79.79
1238	2	1	16	1.5	2.34	0	16	3.78	71.15	74.48	77.5	82.92
1238	2	1	20	0.5	1.77	0	8	13.26	94.58	97.4	91.77	97.5
1238	2	1	20	1	2.71	0	16	17.45	97.71	94.79	93.44	96.25
1238	2	0	4	0.5	0.73	0	1.6	0.13	14.06	9.48	10.73	11.46
1238	2	0	4	1	0	0	3.2	0.08	10.21	8.96	10.73	12.92
1238	2	0	4	1.5	0.47	1	4.8	0.73	11.88	10.83	15.31	11.25
1238	2	0	8	0.5	0.99	0	3.2	1.02	25.1	24.48	20.1	29.58
1238	2	0	8	1	1.61	0	6.4	2.11	29.27	33.54	27.71	26.67
1238	2	0	8	1.5	0.83	0	9.6	3.05	24.69	17.92	20.52	24.38
1238	2	0	12	0.5	3.75	0	4.8	5.68	50.73	52.71	48.13	15.63
1238	2	0	12	1	2.08	0	9.6	5	67.71	63.65	64.17	63.75
1238	2	0	12	1.5	2.24	0	14.4	3.13	59.58	61.56	66.56	56.67
1238	2	0	16	0.5	2.66	0	6.4	6.02	76.04	72.92	76.25	79.58
1238	2	0	16	1	2.66	1	12.8	6.61	70.94	76.56	72.29	84.58
1238	2	0	16	1.5	1.67	0	16	5.52	77.6	79.79	79.27	83.13
1238	2	0	20	0.5	3.91	0	8	9.74	94.17	95.63	97.5	94.17
1238	2	0	20	1	3.54	0	16	7.76	90.83	93.33	92.29	100
1239	2	1	4	0.5	0.66	1	1.6	0.91	11.57	11.08	7.3	17.3
1239	2	1	4	1	0	0	3.2	3.14	15.35	19.5	10.35	20.23
1239	2	1	4	1.5	0.97	0	4.8	3.81	11.81	11.57	4.87	19.5
1239	2	1	8	0.5	2.25	0	3.2	3.17	31.09	28.53	29.14	26.82
1239	2	1	8	1	3.84	0	6.4	7.07	30.72	32.92	31.94	23.65
1239	2	1	8	1.5	2.56	0	9.6	6.73	40.97	30.84	34.02	40.97
1239	2	1	12	0.5	3.41	0	4.8	7.16	47.56	72.45	37.68	50
1239	2	1	12	1	3.96	0	9.6	10.79	54.39	60.98	37.31	50
1239	2	1	12	1.5	4.08	0	14.4	12.68	54.76	55.98	59.76	47.07
1239	2	1	16	0.5	3.11	0	6.4	6.43	75.62	70.5	52.2	56.1
1239	2	1	16	1	3.47	0	12.8	9.27	70.38	78.67	57.56	63.67
1239	2	1	16	1.5	4.57	0	16	17.59	71.96	71.84	59.27	66.35
1239	2	1	20	0.5	4.02	0	8	15	94.52	87.7	58.42	100
1239	2	1	20	1	4.02	0	16	18.88	85.99	85.75	78.31	79.28
1239	2	0	4	0.5	1.03	1	1.6	0.73	8.64	11.93	6.44	5.83
1239	2	0	4	1	1.52	0	3.2	2.01	13.27	11.2	5.11	50
1239	2	0	4	1.5	1.76	0	4.8	2.22	9.86	16.45	11.32	12.91
1239	2	0	8	0.5	2.56	0	3.2	2.98	24.26	32.92	23.77	6.56
1239	2	0	8	1	1.15	0	6.4	6.22	32.8	34.26	29.62	24.62
1239	2	0	8	1.5	3.41	0	9.6	7.96	57.81	37.43	43.17	80.75
1239	2	0	12	0.5	1.46	0	4.8	7.68	51.1	47.07	45.61	69.77
1239	2	0	12	1	3.41	0	9.6	9.66	55	63.79	65.98	68.06
1239	2	0	12	1.5	3.53	0	14.4	11.83	59.88	74.4	70.86	50
1239	2	0	16	0.5	2.5	0	6.4	4.69	79.04	78.06	79.16	85.87
1239	2	0	16	1	4.69	0	12.8	12.23	86.12	82.82	88.07	77.09
1239	2	0	16	1.5	3.53	0	16	8.29	87.34	78.79	68.91	95.63
1239	2	0	20	0.5	4.14	0	8	8.08	100	96.49	100	100
1239	2	0	20	1	4.26	0	16	17.2	100	91.61	100	100
1241	2	1	4	0.5	0	0	1.6	1.98	39.39	35.36	37.92	58.78
1241	2	1	4	1	0	0	3.2	1.77	45.49	40.85	40.61	59.03
1241	2	1	4	1.5	2.98	0	4.8	0	49.88	40.97	32.43	33.16
1241	2	1	8	0.5	4.14	0	3.2	6.43	43.41	50.73	43.41	40.24
1241	2	1	8	1	4.26	0	6.4	9.14	42.68	47.32	46.22	37.55
1241	2	1	8	1.5	7.19	0	9.6	9.42	35.6	35.24	38.04	40.73
1241	2	1	12	0.5	5.97	0	4.8	12.56	59.64	64.64	61.59	39.51
1241	2	1	12	1	6.03	0	9.6	10.94	39.51	49.76	47.93	32.19
1241	2	1	12	1.5	10.18	0	14.4	10.03	54.15	70.5	67.69	65.62
1241	2	1	16	0.5	8.17	0	6.4	7.5	55.49	67.94	65.5	62.93
1241	2	1	16	1	10.18	0	12.8	14.7	52.68	70.99	67.33	61.71
1241	2	1	16	1.5	17.99	0	16	15.25	61.84	59.27	49.39	54.39
1241	2	1	20	0.5	15.25	0	8	7.59	43.17	78.92	69.28	55.12
1241	2	1	20	1	10.12	0	16	18.51	44.63	78.18	65.74	66.59
1241	2	0	4	0.5	0	1	1.6	0	42.19	24.01	31.94	40.48
1241	2	0	4	1	0	0	3.2	0	45	37.19	43.29	58.05
1241	2	0	4	1.5	0	1	4.8	0	20.6	0	12.91	26.82
1241	2	0	8	0.5	10	0	3.2	0.18	49.76	22.3	24.38	46.58
1241	2	0	8	1	2.98	0	6.4	2.01	68.42	42.56	46.95	52.93
1241	2	0	8	1.5	7.01	0	9.6	4.02	56.22	36.58	44.02	50
1241	2	0	12	0.5	3.47	0	4.8	0	62.08	18.03	39.87	61.71
1241	2	0	12	1	9.88	0	9.6	2.01	62.32	53.78	45.49	50
1241	2	0	12	1.5	8.11	0	14.4	0	67.2	54.76	54.15	68.3
1241	2	0	16	0.5	12.38	0	6.4	0	78.92	28.53	39.75	83.92
1241	2	0	16	1	6.09	0	12.8	0	74.28	33.65	49.63	79.77
1241	2	0	16	1.5	9.33	1	16	7.2	75.87	42.8	48.17	77.82
1241	2	0	20	0.5	10	0	8	0	91.85	53.17	68.06	88.56
1241	2	0	20	1	10.12	0	16	0	83.92	45.97	67.2	80.75
1242	2	1	4	0.5	4.02	0	1.6	4.02	35.36	15.35	20.11	19.99
1242	2	1	4	1	12.5	0	3.2	7.31	25.84	21.57	29.26	20.47
1242	2	1	4	1.5	3.96	0	4.8	3.99	21.08	15.47	21.57	20.96
1242	2	1	8	0.5	4.02	0	3.2	8.02	45	30.11	40.12	40
1242	2	1	8	1	11.95	0	6.4	13.48	35.11	25.48	24.87	40.48
1242	2	1	8	1.5	7.99	0	9.6	11.49	45.61	39.87	45.24	40.97
1242	2	1	12	0.5	12.01	0	4.8	16.92	59.76	44.63	50.24	59.76
1242	2	1	12	1	15	0	9.6	18.48	60.13	50	50.24	60.25
1242	2	1	12	1.5	11.95	0	14.4	10.03	60.13	55.73	50	59.76
1242	2	1	16	0.5	15.98	0	6.4	20	83.67	55.12	54.88	80.01
1242	2	1	16	1	12.01	0	12.8	18.02	74.77	45	50	69.77
1242	2	1	16	1.5	12.5	1	16	18.33	75.01	40.24	50.12	80.01
1242	2	1	20	0.5	15.98	0	8	20	89.9	50.49	64.76	90.02
1242	2	1	20	1	15.98	0	16	20	92.34	59.76	64.76	90.51
1242	2	0	4	0.5	3.96	0	1.6	1.98	34.87	29.75	35.24	30.48
1242	2	0	4	1	3.96	1	3.2	3.96	30.36	25.96	24.87	10.22
1242	2	0	4	1.5	4.02	0	4.8	0	35.48	30.23	44.88	29.99
1242	2	0	8	0.5	8.05	0	3.2	10	50	24.38	44.88	50.24
1242	2	0	8	1	8.05	0	6.4	7.89	50	35.24	50.12	50
1242	2	0	8	1.5	11.95	0	9.6	10.15	45	60.37	45	50.49
1242	2	0	12	0.5	11.95	0	4.8	13.99	67.2	30.6	49.88	61.47
1242	2	0	12	1	12.99	0	9.6	15.98	72.69	49.51	50	75.13
1242	2	0	12	1.5	12.99	0	14.4	16.01	75.26	50.37	50.24	80.01
1242	2	0	16	0.5	12.01	0	6.4	15.52	80.26	45.12	65.13	80.01
1242	2	0	16	1	12.01	0	12.8	16.01	75.38	47.56	70.74	79.53
1242	2	0	16	1.5	15.98	0	16	16.01	75.26	35.48	50.24	80.26
1242	2	0	20	0.5	20	0	8	15.98	100	50	87.7	100
1242	2	0	20	1	15.98	0	16	20.13	97.45	50	94.77	100
1251	2	1	4	0.5	0.36	1	1.6	5	6.7	7.17	1.94	2.17
1251	2	1	4	1	0	1	3.2	5	0.72	0.96	0	0
1251	2	1	4	1.5	0.24	1	4.8	5	7.54	5.1	1.82	0
1251	2	1	8	0.5	1.21	1	3.2	7.5	31.58	34.63	15.84	16.33
1251	2	1	8	1	0.54	1	6.4	10	24.26	39.14	15.23	7.05
1251	2	1	8	1.5	0.6	0	9.6	6.03	27.79	10.59	4.49	0
1251	2	1	12	0.5	0	1	4.8	10	54.51	50	50	50
1251	2	1	12	1	0.48	1	9.6	10	46.95	50	24.74	26.33
1251	2	1	12	1.5	0.54	0	14.4	12.5	25.72	37.8	25.23	33.65
1251	2	1	16	1	2.07	0	12.8	10	38.41	40.73	39.39	19.74
1251	2	1	16	1.5	0	0	16	10.97	63.91	33.41	23.77	20.23
1251	2	1	20	0.5	0	1	8	15	100	63.79	57.2	55.86
1251	2	1	20	1	4.94	1	16	15	100	70.01	65.13	50
1251	2	0	4	0.5	0	1	1.6	0	25.6	15.85	20.11	15.59
1251	2	0	4	1	0	1	3.2	0	30.97	14.87	31.09	15.1
1251	2	0	4	1.5	0	0	4.8	0	6.93	15.36	10.35	2.66
1251	2	0	8	0.5	0.42	0	3.2	0.52	54.51	39.02	58.54	52.93
1251	2	0	8	1	0	1	6.4	0	50	50	50	50
1251	2	0	8	1.5	0	0	9.6	5	50.37	27.92	53.42	78.55
1251	2	0	12	0.5	0.36	0	4.8	5	50	47.56	61.84	49.51
1251	2	0	12	1	2.25	0	9.6	11.01	68.91	35.85	55.25	74.89
1251	2	0	12	1.5	0	0	14.4	7.5	69.03	21.83	71.84	87.82
1251	2	0	16	0.5	0	0	6.4	0	78.92	33.65	73.43	79.28
1251	2	0	16	1	0	0	12.8	5	72.21	29.75	69.4	81.72
1251	2	0	16	1.5	0	1	16	5	77.82	39.87	68.42	80.01
1251	2	0	20	0.5	0	1	8	7.5	100	23.16	81.11	100
1251	2	0	20	1	0	0	16	10	100	49.63	78.79	100
1252	2	1	4	0.5	2.74	1	1.6	3.68	14.25	23.28	20.35	32.67
1252	2	1	4	1	2.56	1	3.2	2.74	21.21	44.63	21.94	74.4
1252	2	1	4	1.5	1.89	1	4.8	2.16	23.89	17.91	47.93	54.15
1252	2	1	8	0.5	8.29	1	3.2	6.06	24.01	42.19	15.47	20.96
1252	2	1	8	1	4.51	1	6.4	7.16	34.5	58.78	27.43	26.33
1252	2	1	8	1.5	7.13	0	9.6	7.19	41.7	58.66	39.87	65.13
1252	2	1	12	0.5	9.08	1	4.8	11.83	26.82	72.94	31.82	19.5
1252	2	1	12	1	7.86	1	9.6	9.27	74.65	15.96	78.31	59.03
1252	2	1	12	1.5	5.12	1	14.4	10.85	46.58	69.52	50.61	40.73
1252	2	1	16	0.5	8.47	0	6.4	16.34	49.51	55.37	37.68	26.09
1252	2	1	16	1	11.77	1	12.8	15.58	76.35	75.26	60.98	63.91
1252	2	1	16	1.5	8.78	0	16	13.6	62.93	63.79	58.05	38.53
1252	2	1	20	0.5	6.77	1	8	19.85	87.09	99.16	62.81	61.47
1252	2	1	20	1	9.75	1	16	16.52	73.79	93.07	67.08	70.5
1252	2	0	4	0.5	2.01	1	1.6	0.61	23.28	18.28	47.56	42.68
1252	2	0	4	1	4.14	1	3.2	3.11	17.06	32.67	61.1	29.5
1252	2	0	4	1.5	2.19	0	4.8	3.56	14.74	12.54	23.89	30.97
1252	2	0	8	0.5	7.86	1	3.2	5.91	47.19	74.28	65.25	57.32
1252	2	0	8	1	5	1	6.4	4.02	28.53	21.57	30.6	36.82
1252	2	0	8	1.5	8.05	1	9.6	2.92	35.97	51.34	43.53	69.03
1252	2	0	12	0.5	7.8	1	4.8	4.51	58.78	34.63	75.26	72.21
1252	2	0	12	1	11.34	1	9.6	6.12	65.98	36.82	64.89	58.3
1252	2	0	12	1.5	4.51	0	14.4	5.24	75.62	68.06	82.21	79.77
1252	2	0	16	0.5	12.93	1	6.4	5.45	78.67	44.75	63.06	72.69
1252	2	0	16	1	10	0	12.8	15.43	67.81	52.07	56.71	64.89
1252	2	0	16	1.5	7.56	1	16	6	72.33	56.34	37.19	74.89
1252	2	0	20	0.5	18.91	1	8	9.11	97.33	51.71	91.12	88.8
1252	2	0	20	1	20	1	16	5.85	96.84	53.9	95.74	99.54
1253	2	1	4	0.5	4.02	1	1.6	0	30.6	27.06	28.77	100
1253	2	1	4	1	4.08	1	3.2	0	29.14	30.23	37.31	100
1253	2	1	4	1.5	4.14	1	4.8	1.98	49.39	53.17	53.17	100
1253	2	1	8	0.5	8.05	1	3.2	7.99	63.67	58.78	64.4	100
1253	2	1	8	1	7.99	1	6.4	3.99	70.99	63.67	66.11	100
1253	2	1	8	1.5	8.47	0	9.6	8.05	69.77	54.64	67.69	70.74
1253	2	1	12	0.5	12.13	1	4.8	11.98	70.25	74.04	74.16	100
1253	2	1	12	1	12.13	1	9.6	12.01	70.74	72.45	75.13	100
1253	2	1	12	1.5	12.07	1	14.4	12.01	63.67	74.16	69.28	100
1253	2	1	16	0.5	16.04	1	6.4	15.82	78.06	72.21	88.92	100
1253	2	1	16	1	16.16	1	12.8	15.98	87.46	82.94	82.7	79.04
1253	2	1	16	1.5	16.1	1	16	16.01	70.74	71.11	75.13	100
1253	2	1	20	0.5	20	1	8	10	80.26	91.73	94.17	100
1253	2	1	20	1	20.06	1	16	20	85.51	66.59	98.06	100
1253	2	0	4	0.5	3.96	1	1.6	0	32.06	28.16	35.97	100
1253	2	0	4	1	4.14	1	3.2	0	23.16	31.82	34.87	100
1253	2	0	4	1.5	4.14	1	4.8	0	28.77	45.61	51.22	100
1253	2	0	8	0.5	7.99	1	3.2	0	48.78	48.29	59.64	100
1253	2	0	8	1	8.05	1	6.4	0	66.11	60.74	69.64	55.86
1253	2	0	8	1.5	8.11	1	9.6	0	67.57	64.52	65.98	100
1253	2	0	12	0.5	12.5	1	4.8	0	73.18	67.69	70.25	100
1253	2	0	12	1	13.05	1	9.6	6.49	75.5	63.18	73.67	100
1253	2	0	12	1.5	12.5	1	14.4	0	73.79	66.23	89.28	100
1253	2	0	16	0.5	16.04	1	6.4	8.02	77.45	73.79	88.8	100
1253	2	0	16	1	16.04	0	12.8	0	81.97	69.16	81.6	100
1253	2	0	16	1.5	16.1	1	16	0	77.7	80.75	82.45	100
1253	2	0	20	0.5	20.13	1	8	0	83.55	100	100	100
1253	2	0	20	1	20.06	1	16	0	94.05	100	100	100
1254	2	1	4	0.5	4.01	1	1.6	5.05	29.9	21.56	40.94	67.92
1254	2	1	4	1	5.1	1	3.2	2.5	15.31	20.73	6.56	32.71
1254	2	1	4	1.5	4.11	0	4.8	2.58	29.69	28.85	44.58	53.33
1254	2	1	8	1	1.98	1	6.4	5.18	25.42	52.4	40.21	20
1254	2	1	8	1.5	1.98	1	9.6	10.21	43.85	55.94	45.94	45
1254	2	1	12	0.5	5	1	4.8	13.83	44.9	44.27	43.85	50
1254	2	1	12	1	8.02	1	9.6	15.08	39.48	74.06	18.85	31.04
1254	2	1	12	1.5	5.05	0	14.4	7.53	61.35	85.63	51.46	71.25
1254	2	1	16	0.5	2.92	1	6.4	22.5	47.19	64.06	43.33	8.75
1254	2	1	16	1	8.13	1	12.8	20.55	40.31	57.6	57.29	26.04
1254	2	1	16	1.5	8.02	1	16	16.33	31.35	70.73	38.23	91.04
1254	2	1	20	0.5	10.16	1	8	25	45	92.4	65	50.83
1254	2	1	20	1	10.05	1	16	25	54.06	94.9	42.19	39.38
1254	2	0	4	0.5	6.09	0	1.6	0	38.96	39.48	30.31	38.33
1254	2	0	4	1	1.98	0	3.2	0	18.02	43.13	28.02	59.79
1254	2	0	4	1.5	10.94	0	4.8	0	28.85	31.25	27.4	20.21
1254	2	0	8	0.5	7.97	0	3.2	4.01	46.88	56.98	51.56	36.46
1254	2	0	8	1	14.53	0	6.4	3.49	70.63	55.52	28.85	92.92
1254	2	0	8	1.5	15.73	0	9.6	5.23	62.71	75.63	42.92	64.38
1254	2	0	12	0.5	15.21	0	4.8	0	50.83	49.06	52.6	64.17
1254	2	0	12	1	12.5	0	9.6	0.13	81.56	17.5	45.83	86.46
1254	2	0	12	1.5	15.05	0	14.4	0	70.1	16.35	60	80.21
1254	2	0	16	0.5	20.16	0	6.4	0	86.04	86.56	88.44	93.75
1254	2	0	16	1	20.1	0	12.8	0	94.9	50	95	100
1254	2	0	16	1.5	22.29	1	16	0	81.35	46.88	92.81	28.54
1254	2	0	20	0.5	25	1	8	0	75.73	25	75	100
1254	2	0	20	1	25	0	16	0	100	0	100	100
1256	2	1	4	0.5	0	1	1.6	5.21	7.91	84.77	13.52	19.5
1256	2	1	4	1	3.59	1	3.2	10.24	6.93	80.26	17.91	11.2
1256	2	1	4	1.5	3.9	1	4.8	5.55	9.49	77.7	15.35	12.66
1256	2	1	8	0.5	0	1	3.2	6.49	28.4	92.83	28.53	33.65
1256	2	1	8	1	8.11	1	6.4	10.76	32.67	82.21	28.16	48.29
1256	2	1	8	1.5	8.78	1	9.6	9.42	34.26	77.09	25.23	37.07
1256	2	1	12	0.5	6.16	1	4.8	15.03	37.55	91	34.14	29.01
1256	2	1	12	1	19.03	0	9.6	14.24	34.14	91.24	38.65	47.56
1256	2	1	12	1.5	14.88	0	14.4	14.54	49.02	93.56	39.63	64.15
1256	2	1	16	0.5	4.33	1	6.4	17.72	55.61	93.31	29.26	61.22
1256	2	1	16	1	18.54	0	12.8	20.13	48.78	97.95	35.36	64.15
1256	2	1	16	1.5	20.06	0	16	14.15	40.61	95.39	30.11	37.07
1256	2	1	20	0.5	15.98	1	8	25	52.93	100	36.33	48.78
1256	2	1	20	1	22.57	1	16	23.08	50.49	92.2	28.4	75.13
1256	2	0	4	0.5	1.03	1	1.6	0	10.35	51.59	8.39	7.3
1256	2	0	4	1	2.74	1	3.2	0.61	15.96	23.89	19.25	26.82
1256	2	0	4	1.5	2.25	1	4.8	2.19	8.15	20.35	15.35	15.59
1256	2	0	8	0.5	0	1	3.2	2.59	49.02	39.51	53.66	41.95
1256	2	0	8	1	10.67	1	6.4	8.08	34.99	64.4	51.34	42.19
1256	2	0	8	1.5	14.33	0	9.6	0	58.05	60.98	57.56	34.38
1256	2	0	12	0.5	6.09	1	4.8	1.37	74.89	52.07	80.5	96.85
1256	2	0	12	1	12.13	0	9.6	6.07	66.59	38.16	66.96	61.22
1256	2	0	12	1.5	13.54	0	14.4	0	71.47	25.72	45.5	100
1256	2	0	16	0.5	16.89	1	6.4	3.32	76.72	70.49	77.57	92.22
1256	2	0	16	1	17.14	1	12.8	0.36	82.33	50.73	78.43	88.56
1256	2	0	16	1.5	17.56	1	16	0.55	86.71	43.29	89.41	100
1256	2	0	20	0.5	25	1	8	0	79.89	44.27	87.21	94.9
1256	2	0	20	1	20.98	1	16	0	83.19	38.16	54.27	100
1257	2	1	4	0.5	3.96	0	1.6	25	10.35	44.27	53.9	16.57
1257	2	1	4	1	3.96	0	3.2	25	9.37	16.45	25.84	55.37
1257	2	1	4	1.5	4.02	0	4.8	14.51	22.3	28.4	34.75	64.4
1257	2	1	8	0.5	7.99	0	3.2	20.73	24.5	24.38	42.56	10.96
1257	2	1	8	1	7.99	0	6.4	16.49	43.78	38.29	65.13	73.91
1257	2	1	8	1.5	7.99	0	9.6	16.52	62.08	29.87	67.08	81.23
1257	2	1	12	0.5	12.01	0	4.8	18.48	50.12	26.7	55.37	34.63
1257	2	1	12	1	12.01	0	9.6	25	46.95	14.62	77.09	77.33
1257	2	1	12	1.5	11.95	0	14.4	25	65.62	20.47	61.22	83.67
1257	2	1	16	0.5	15.98	0	6.4	24.67	36.46	39.39	57.44	63.67
1257	2	1	16	1	16.04	0	12.8	20.49	52.68	24.99	49.15	69.52
1257	2	1	16	1.5	16.04	0	16	25	60.86	21.82	55.25	69.28
1257	2	1	20	0.5	19.58	0	8	25	57.56	39.28	56.1	44.63
1257	2	1	20	1	20.13	0	16	25	65.74	29.99	65.5	50
1257	2	0	4	0.5	3.96	0	1.6	0	23.16	20.11	45.61	50.24
1257	2	0	4	1	3.96	0	3.2	0	30.72	0	48.29	47.32
1257	2	0	4	1.5	4.02	0	4.8	0	28.65	3.04	61.84	51.46
1257	2	0	8	0.5	8.05	1	3.2	0	36.7	18.03	63.3	72.45
1257	2	0	8	1	7.99	0	6.4	4.02	45.24	0	63.79	75.62
1257	2	0	8	1.5	8.05	0	9.6	0	64.03	16.81	61.96	69.28
1257	2	0	12	0.5	12.01	0	4.8	0	69.77	5.23	73.55	75.13
1257	2	0	12	1	12.01	0	9.6	0	54.15	7.17	74.28	68.3
1257	2	0	12	1.5	11.95	0	14.4	0	59.27	8.03	83.92	85.63
1257	2	0	16	0.5	16.04	0	6.4	0	71.71	5.36	66.47	85.87
1257	2	0	16	1	16.04	0	12.8	0	87.32	3.77	66.59	90.75
1257	2	0	16	1.5	15.98	0	16	0	57.93	0.48	77.09	81.48
1257	2	0	20	0.5	20	0	8	0.3	78.55	0	84.9	91.97
1257	2	0	20	1	20	0	16	0	89.53	0	85.87	96.36
1258	2	1	4	0.5	0	0	1.6	12.5	52.07	27.18	35.48	21.21
1258	2	1	4	1	12.87	0	3.2	11.83	42.31	13.65	16.57	27.79
1258	2	1	4	1.5	12.5	0	4.8	12.5	24.13	17.18	13.88	14.37
1258	2	1	8	0.5	12.5	0	3.2	12.5	30.48	4.75	3.77	35.36
1258	2	1	8	1	7.74	0	6.4	12.5	41.7	1.45	14.14	32.19
1258	2	1	8	1.5	12.5	0	9.6	10.36	28.04	31.45	16.69	50
1258	2	1	12	0.5	12.5	0	4.8	12.5	37.31	3.88	7.17	20.72
1258	2	1	12	1	12.5	0	9.6	12.5	48.29	10.22	8.16	59.03
1258	2	1	12	1.5	12.5	0	14.4	12.5	34.5	24.38	19.62	38.29
1258	2	1	16	0.5	12.5	0	6.4	12.44	51.22	40.36	42.56	10.22
1258	2	1	16	1	8.29	0	12.8	10.15	75.74	52.68	48.29	69.52
1258	2	1	16	1.5	3.78	0	16	8.66	65.86	45.36	50	60.49
1258	2	1	20	0.5	17.32	0	8	12.5	77.21	17.3	12.54	77.09
1258	2	1	20	1	12.5	0	16	12.5	76.6	36.46	26.45	81.97
1258	2	0	4	0.5	12.5	0	1.6	12.5	12.91	12.66	6.45	8.27
1258	2	0	4	1	12.5	0	3.2	12.5	30.48	3.76	3.4	31.7
1258	2	0	4	1.5	12.5	0	4.8	11.8	20.84	19.13	21.21	28.53
1258	2	0	8	0.5	0.12	0	3.2	12.44	30.72	25.48	20.23	35.36
1258	2	0	8	1	10.79	0	6.4	12.5	40.97	10.35	28.89	32.19
1258	2	0	8	1.5	12.5	0	9.6	12.62	40.85	33.04	19.38	28.53
1258	2	0	12	0.5	12.5	0	4.8	12.5	36.7	27.67	4.98	31.7
1258	2	0	12	1	3.53	0	9.6	14.27	28.9	25.48	19.74	0
